epoch,dice_coef,loss,lr,val_dice_coef,val_loss
0,0.007085882592946291,1.0988155603408813,0.001,0.0006824283045716584,1.014813780784607
1,0.023264767602086067,1.0253993272781372,0.001,0.0006702908431179821,1.0060269832611084
2,0.026573877781629562,1.0237939357757568,0.001,0.000794095394667238,1.005281686782837
3,0.0421002060174942,1.01852548122406,0.001,0.0007423199131153524,1.0050255060195923
4,0.057894475758075714,1.0082989931106567,0.001,0.0009297510259784758,1.0298503637313843
5,0.054554279893636703,1.015521764755249,0.001,0.000495623447932303,1.0255953073501587
6,0.10152103006839752,0.9918555617332458,0.001,0.00041284490725956857,1.0089757442474365
7,0.05905452370643616,1.0045084953308105,0.001,0.0002730772830545902,1.057395100593567
8,0.10426141321659088,0.9904617071151733,0.001,0.0004705986357294023,1.0267415046691895
9,0.12710273265838623,0.9860867261886597,0.001,0.0005509654874913394,1.047106146812439
10,0.13706029951572418,0.9834293723106384,0.001,0.0006126893567852676,1.0052409172058105
11,0.15263059735298157,0.9741679430007935,0.001,0.004228441044688225,1.0042850971221924
12,0.15104027092456818,0.976517915725708,0.001,0.0008244294440373778,1.0209667682647705
13,0.17084097862243652,0.9713647365570068,0.001,0.002597585553303361,1.0318971872329712
14,0.14882715046405792,0.9731517434120178,0.001,0.0044618952088057995,1.0726163387298584
15,0.16889195144176483,0.9699971079826355,0.001,0.0017841780791059136,1.0136116743087769
16,0.17996923625469208,0.9670087099075317,0.001,0.0029278285801410675,1.0064482688903809
17,0.18314442038536072,0.9677619338035583,0.001,0.0014835693873465061,1.0067194700241089
18,0.1705070436000824,0.9657276272773743,0.001,0.0014868375146761537,1.0034068822860718
19,0.19011615216732025,0.9621283411979675,0.001,0.011233894154429436,1.0074336528778076
20,0.21323247253894806,0.9579219222068787,0.001,0.002604394918307662,1.0273106098175049
21,0.19095328450202942,0.9647989869117737,0.001,0.0003594547160901129,1.015413522720337
22,0.1750359684228897,0.9599224925041199,0.001,0.0012623181100934744,1.006717562675476
23,0.23548658192157745,0.9544254541397095,0.001,0.00596881378442049,1.0949428081512451
24,0.20719963312149048,0.9598771333694458,0.001,0.002883405424654484,1.014723777770996
25,0.21794994175434113,0.9553413391113281,0.001,0.0027048573829233646,1.0067201852798462
26,0.21218350529670715,0.9530378580093384,0.001,0.002293182071298361,1.0250422954559326
27,0.2257637232542038,0.953552782535553,0.001,0.012250118888914585,1.0054491758346558
28,0.21899139881134033,0.9513425230979919,0.001,0.0013175731291994452,1.0196292400360107
29,0.2420659363269806,0.9508952498435974,0.001,0.0013446527300402522,1.0381752252578735
30,0.23176610469818115,0.9503024816513062,0.001,0.006116077769547701,1.0627588033676147
31,0.22574946284294128,0.9450262188911438,0.001,0.004185851663351059,1.0100470781326294
32,0.24330520629882812,0.9462112188339233,0.001,0.0015195460291579366,1.0083415508270264
33,0.24196338653564453,0.9510392546653748,0.001,0.00499435281381011,1.0088837146759033
34,0.23785196244716644,0.9527610540390015,0.001,0.007602549158036709,1.0024715662002563
35,0.2518247961997986,0.9475709199905396,0.001,0.008685311302542686,1.0048249959945679
36,0.2536936402320862,0.9462374448776245,0.001,0.00820748321712017,1.0552496910095215
37,0.21982887387275696,0.9505671262741089,0.001,0.005711524281650782,1.0035492181777954
38,0.2333356738090515,0.945857048034668,0.001,0.011628802865743637,1.0175034999847412
39,0.259397029876709,0.9412558674812317,0.001,0.002765510231256485,1.0044846534729004
40,0.2743820548057556,0.9364692568778992,0.001,0.009079107083380222,1.0032193660736084
41,0.28868842124938965,0.9387605786323547,0.001,0.0021461162250488997,1.0058577060699463
42,0.27196264266967773,0.9433709383010864,0.001,0.0070021250285208225,1.0016463994979858
43,0.2669009566307068,0.9419350624084473,0.001,0.009438997134566307,1.0125494003295898
44,0.28938931226730347,0.9374368190765381,0.001,0.00895319040864706,1.0077781677246094
45,0.24691066145896912,0.9506872296333313,0.001,0.01995912753045559,1.0243715047836304
46,0.2572983205318451,0.9432696104049683,0.001,0.006809512618929148,1.0083972215652466
47,0.24680452048778534,0.9411876797676086,0.001,0.0044572437182068825,1.0090713500976562
48,0.27321961522102356,0.941791832447052,0.001,0.0007505883113481104,1.0176842212677002
49,0.25871774554252625,0.9437738656997681,0.001,0.007352930959314108,1.005051612854004
50,0.2663601338863373,0.9415470361709595,0.001,0.010136757977306843,1.00247061252594
51,0.2884654402732849,0.9357360601425171,0.001,0.04320814460515976,1.0058903694152832
52,0.28011512756347656,0.9339206218719482,0.001,0.021064838394522667,1.0059236288070679
53,0.2912866473197937,0.9366156458854675,0.001,0.007227761670947075,1.0077942609786987
54,0.3117752969264984,0.9304828643798828,0.001,0.0032435257453471422,1.0078684091567993
55,0.26779064536094666,0.9312313795089722,0.001,0.017177054658532143,1.0095783472061157
56,0.2770041227340698,0.9358143210411072,0.001,0.013945486396551132,1.0054963827133179
57,0.26816803216934204,0.9394990801811218,0.001,0.011712407693266869,1.152209758758545
58,0.2823392450809479,0.9348573088645935,0.001,0.011685390956699848,1.0050548315048218
59,0.29321613907814026,0.9302049875259399,0.001,0.030323592945933342,1.0005362033843994
60,0.3097180128097534,0.9325540065765381,0.001,0.011878612451255322,1.0036121606826782
61,0.28957557678222656,0.9294073581695557,0.001,0.010580548085272312,1.0051195621490479
62,0.31243592500686646,0.9304437041282654,0.001,0.0055306898429989815,1.004278302192688
63,0.28402504324913025,0.9372851848602295,0.001,0.007471704389899969,1.015936255455017
64,0.2583225965499878,0.9425680637359619,0.001,0.005090211983770132,1.0073637962341309
65,0.273689329624176,0.930462121963501,0.001,0.009622449055314064,1.0046849250793457
66,0.2855043411254883,0.9265736937522888,0.001,0.04815908148884773,1.0086370706558228
67,0.309649795293808,0.9273083209991455,0.001,0.012417009100317955,1.0054363012313843
68,0.3099430203437805,0.9314578175544739,0.001,0.008877712301909924,1.0073548555374146
69,0.28613102436065674,0.933360755443573,0.001,0.009593597613275051,1.0040591955184937
70,0.321113258600235,0.9238290190696716,0.001,0.01593618467450142,1.005368709564209
71,0.31785476207733154,0.9255357384681702,0.001,0.012281176634132862,1.009124755859375
72,0.32884714007377625,0.9248095750808716,0.001,0.05971314013004303,1.007335901260376
73,0.29293304681777954,0.9301331639289856,0.001,0.018216822296380997,1.0079439878463745
74,0.33702319860458374,0.9284307956695557,0.001,0.012498453259468079,1.0060827732086182
75,0.3133472204208374,0.9238942265510559,0.001,0.006568585988134146,1.0074377059936523
76,0.3306753933429718,0.9252058267593384,0.001,0.02554295025765896,1.004663109779358
77,0.31368139386177063,0.9225876927375793,0.001,0.006962185259908438,1.0089423656463623
78,0.3272639214992523,0.925748884677887,0.001,0.00968865118920803,1.0127679109573364
79,0.31321266293525696,0.9245750308036804,0.001,0.036431483924388885,1.0084152221679688
80,0.34822964668273926,0.920484185218811,0.0005,0.012140417471528053,1.0063798427581787
81,0.35569271445274353,0.9179447889328003,0.0005,0.07727966457605362,1.005959391593933
82,0.3747658431529999,0.9175819158554077,0.0005,0.13995903730392456,1.0088255405426025
83,0.3553445041179657,0.9160906672477722,0.0005,0.009593465365469456,1.005698561668396
84,0.3162127137184143,0.9172153472900391,0.0005,0.014662209898233414,1.0452055931091309
85,0.37931686639785767,0.9146648049354553,0.0005,0.07756547629833221,1.005671739578247
86,0.4050196409225464,0.9148144721984863,0.0005,0.06273869425058365,1.0050908327102661
87,0.37918341159820557,0.9167115092277527,0.0005,0.027316944673657417,1.005547046661377
88,0.32122519612312317,0.921507716178894,0.0005,0.022185711190104485,1.0055787563323975
89,0.38901737332344055,0.9174253940582275,0.0005,0.011935368180274963,1.0103291273117065
90,0.35130298137664795,0.9168934226036072,0.0005,0.033654626458883286,1.0058282613754272
91,0.3656291365623474,0.9145214557647705,0.0005,0.17024266719818115,1.0075781345367432
92,0.3747303783893585,0.9156389236450195,0.0005,0.081263966858387,1.0051409006118774
93,0.36725232005119324,0.9152523875236511,0.0005,0.09780360013246536,1.0074528455734253
94,0.42896348237991333,0.9140819311141968,0.0005,0.11659380793571472,1.0071941614151
95,0.4044815003871918,0.9126065373420715,0.0005,0.1889433115720749,1.0064986944198608
96,0.38654622435569763,0.9142204523086548,0.0005,0.12795022130012512,1.0068836212158203
97,0.4039025902748108,0.9144514203071594,0.0005,0.1198938712477684,1.0053808689117432
98,0.5117967128753662,0.5022344589233398,0.0005,0.669825553894043,0.42828065156936646
99,0.5961912274360657,0.2297326922416687,0.0005,0.8459096550941467,0.0771988183259964
100,0.6384398937225342,0.15154388546943665,0.0005,0.8647950291633606,0.055928248912096024
101,0.7141090035438538,0.12494117021560669,0.0005,0.8009719848632812,0.07220623642206192
102,0.6534487009048462,0.14364860951900482,0.0005,0.6876048445701599,0.3099001348018646
103,0.6890302300453186,0.1472049355506897,0.0005,0.5772637724876404,0.2957627773284912
104,0.6158154606819153,0.1985750049352646,0.0005,0.8667158484458923,0.054735682904720306
105,0.7217292785644531,0.12102041393518448,0.0005,0.8230160474777222,0.0663551390171051
106,0.7479138970375061,0.10267427563667297,0.0005,0.8667158484458923,0.0534503348171711
107,0.6672240495681763,0.13687926530838013,0.0005,0.8001055121421814,0.08192896842956543
108,0.6776315569877625,0.1271487921476364,0.0005,0.8667122721672058,0.07033788412809372
109,0.7623031735420227,0.1175612136721611,0.0005,0.8635786175727844,0.06053346395492554
110,0.7273932099342346,0.12785957753658295,0.0005,0.7988249063491821,0.2629578411579132
111,0.7384034395217896,0.1086590439081192,0.0005,0.800134003162384,0.08729349076747894
112,0.7545931935310364,0.10406974703073502,0.0005,0.7782965898513794,0.08421467989683151
113,0.7883528470993042,0.08106959611177444,0.0005,0.8026072978973389,0.07554725557565689
114,0.8010159730911255,0.08172979205846786,0.0005,0.7557712197303772,0.08035813271999359
115,0.7485264539718628,0.10126690566539764,0.0005,0.8666998147964478,0.05764777213335037
116,0.7186800837516785,0.1347871571779251,0.0005,0.8667158484458923,0.05203945189714432
117,0.795054018497467,0.09231893718242645,0.0005,0.8667158484458923,0.05574604868888855
118,0.79594886302948,0.09126478433609009,0.0005,0.8667158484458923,0.05782036855816841
119,0.7246492505073547,0.1076408326625824,0.0005,0.7805290818214417,0.10871848464012146
120,0.7855849862098694,0.09622382372617722,0.0005,0.8225038051605225,0.0780395120382309
121,0.7924541234970093,0.09423408657312393,0.0005,0.8225400447845459,0.08045422285795212
122,0.754852831363678,0.08527850359678268,0.0005,0.23850402235984802,0.6698331832885742
123,0.7758211493492126,0.09343282878398895,0.0005,0.8072701096534729,0.07078424841165543
124,0.8114961981773376,0.08213992416858673,0.0005,0.8667158484458923,0.05737737938761711
125,0.7692424654960632,0.09912364929914474,0.0005,0.8661954998970032,0.05869901552796364
126,0.7561435103416443,0.09197822958230972,0.0005,0.7778359055519104,0.09997430443763733
127,0.8094423413276672,0.07795431464910507,0.0005,0.7826636433601379,0.09373140335083008
128,0.7837718725204468,0.07686389982700348,0.0005,0.7994968891143799,0.08695996552705765
129,0.8217266798019409,0.09663399308919907,0.0005,0.7778492569923401,0.09838291257619858
130,0.833097517490387,0.07047505676746368,0.0005,0.8667158484458923,0.05482080206274986
131,0.816930890083313,0.0641636922955513,0.0005,0.7773664593696594,0.09356570988893509
132,0.7570802569389343,0.0777328684926033,0.0005,0.7557188272476196,0.09597377479076385
133,0.8031733632087708,0.08666183054447174,0.0005,0.8450183272361755,0.06516919285058975
134,0.8314446210861206,0.07212266325950623,0.0005,0.8223317265510559,0.07218204438686371
135,0.8173198103904724,0.09136807173490524,0.0005,0.7335221767425537,0.11265424638986588
136,0.8212906718254089,0.06431441754102707,0.0005,0.7795383930206299,0.09207382053136826
137,0.8456417322158813,0.05752816051244736,0.00025,0.7556636333465576,0.0953359454870224
138,0.8357294797897339,0.07390924543142319,0.00025,0.7555955648422241,0.10828444361686707
139,0.8469343781471252,0.06784049421548843,0.00025,0.8667158484458923,0.055985014885663986
140,0.8428420424461365,0.06832314282655716,0.00025,0.7556101679801941,0.10505944490432739
141,0.8479589819908142,0.05988584831357002,0.00025,0.7388954758644104,0.10870540887117386
142,0.8228147029876709,0.06670208275318146,0.00025,0.7236647009849548,0.12287452816963196
143,0.8363736271858215,0.06724007427692413,0.00025,0.7776834964752197,0.10759636014699936
144,0.8098345994949341,0.06373882293701172,0.00025,0.7556142210960388,0.14302149415016174
145,0.8508533239364624,0.06416729092597961,0.00025,0.8004472255706787,0.07872825115919113
146,0.8508177995681763,0.06095714494585991,0.00025,0.7766999006271362,0.09434313327074051
147,0.8326262831687927,0.06026392802596092,0.00025,0.7556296586990356,0.10098542273044586
148,0.8709196448326111,0.060128360986709595,0.00025,0.8237780928611755,0.07123669981956482
149,0.8010410666465759,0.06642503291368484,0.00025,0.7783669233322144,0.08826134353876114
150,0.8297587633132935,0.06295859813690186,0.00025,0.7799559831619263,0.10632449388504028
151,0.8420524597167969,0.06158218905329704,0.00025,0.7579789757728577,0.08869769424200058
152,0.8041467070579529,0.062232863157987595,0.00025,0.7586047649383545,0.09178684651851654
153,0.8510683178901672,0.06201690807938576,0.00025,0.8197900652885437,0.0915195569396019
154,0.8369787335395813,0.05782122537493706,0.00025,0.8031442165374756,0.08067643642425537
155,0.8492693305015564,0.0569525882601738,0.00025,0.758979856967926,0.08904192596673965
156,0.8612302541732788,0.05133811756968498,0.00025,0.7557087540626526,0.10697425901889801
157,0.834622859954834,0.05986539646983147,0.000125,0.7539333701133728,0.10763859003782272
158,0.8489147424697876,0.05521077290177345,0.000125,0.7760752439498901,0.10224668681621552
159,0.867950439453125,0.05237451195716858,0.000125,0.8014642596244812,0.0751761868596077
160,0.869837760925293,0.04413769766688347,0.000125,0.7790262699127197,0.08204177767038345
161,0.8763846755027771,0.050399407744407654,0.000125,0.7782291173934937,0.0941745936870575
162,0.8638136386871338,0.04686093330383301,0.000125,0.8066693544387817,0.07382561266422272
163,0.861961841583252,0.05711625888943672,0.000125,0.7787401080131531,0.08183603733778
164,0.8573219180107117,0.04589960724115372,0.000125,0.8005498051643372,0.07600238174200058
165,0.861544668674469,0.052186690270900726,0.000125,0.7996315956115723,0.0752684473991394
166,0.8578535914421082,0.0554063580930233,0.000125,0.8007764220237732,0.08738146722316742
167,0.8543996810913086,0.05898243561387062,0.000125,0.8224499821662903,0.08093459159135818
168,0.8444253206253052,0.05483363941311836,0.000125,0.7931609153747559,0.0863863155245781
169,0.8369219303131104,0.05465208739042282,0.000125,0.8247278928756714,0.08715561777353287
170,0.8421810865402222,0.05606870725750923,0.000125,0.7780938744544983,0.09083099663257599
171,0.855421781539917,0.05306269973516464,0.000125,0.777972936630249,0.0934472307562828
172,0.8430111408233643,0.0469534657895565,0.000125,0.7706941366195679,0.09974687546491623
173,0.8522486090660095,0.05024474114179611,0.000125,0.800186812877655,0.08578092604875565
174,0.8745371699333191,0.048308636993169785,0.000125,0.7794659733772278,0.09962407499551773
175,0.8386595249176025,0.052639588713645935,0.000125,0.8007438778877258,0.08965703845024109
176,0.8604828715324402,0.04895993322134018,0.000125,0.8002339601516724,0.09295601397752762
177,0.880264163017273,0.04500184953212738,6.25e-05,0.8001121282577515,0.09723204374313354
178,0.8786508440971375,0.050320591777563095,6.25e-05,0.7998384237289429,0.10065791755914688
179,0.8671149015426636,0.05119093880057335,6.25e-05,0.8008940815925598,0.07995735108852386
180,0.8792138695716858,0.04725881665945053,6.25e-05,0.8011802434921265,0.070416159927845
181,0.8665247559547424,0.04740147292613983,6.25e-05,0.8007212281227112,0.08135366439819336
182,0.8761722445487976,0.04762415587902069,6.25e-05,0.8007635474205017,0.08145181089639664
183,0.8721604347229004,0.05004308745265007,6.25e-05,0.8000582456588745,0.08481881767511368
184,0.8385965824127197,0.05190810561180115,6.25e-05,0.8002365231513977,0.08359292894601822
185,0.8617626428604126,0.04705056548118591,6.25e-05,0.8004525303840637,0.07884177565574646
186,0.8645006418228149,0.04522104188799858,6.25e-05,0.8001895546913147,0.08799990266561508
187,0.8859726786613464,0.04248672351241112,6.25e-05,0.799839437007904,0.09022701531648636
188,0.8864758610725403,0.0469745509326458,6.25e-05,0.7980238199234009,0.09305210411548615
189,0.8718217611312866,0.04617137834429741,6.25e-05,0.8000845909118652,0.08618169277906418
190,0.8570545315742493,0.0517374612390995,6.25e-05,0.8001486659049988,0.08154202252626419
191,0.8787923455238342,0.040877293795347214,6.25e-05,0.8002947568893433,0.079295814037323
192,0.8680245876312256,0.04604015871882439,6.25e-05,0.8002331256866455,0.08050873130559921
193,0.8813199400901794,0.041518434882164,6.25e-05,0.8209182620048523,0.079777292907238
194,0.8913585543632507,0.04203290492296219,6.25e-05,0.8229941725730896,0.07261662185192108
195,0.8633943200111389,0.04555644094944,6.25e-05,0.8224617838859558,0.07359081506729126
196,0.9057165384292603,0.04174836724996567,6.25e-05,0.8224021196365356,0.07693325728178024
197,0.8800494074821472,0.04548348858952522,3.125e-05,0.8225575685501099,0.07525917142629623
198,0.8911601305007935,0.04760678857564926,3.125e-05,0.8224517107009888,0.07712475210428238
199,0.8809434771537781,0.047292184084653854,3.125e-05,0.8224290609359741,0.07706449180841446
200,0.8927575945854187,0.048187386244535446,3.125e-05,0.8221701979637146,0.0775340273976326
201,0.8632755279541016,0.04410269483923912,3.125e-05,0.8217573165893555,0.0787682831287384
202,0.8881738781929016,0.039715636521577835,3.125e-05,0.8222241997718811,0.07558440417051315
